,StudyID,ParticipantID,TestID,TrialID,Training,isDesigner,First,Second,Same,Response,Correct,ET,RT,RTnorm,Date
25,Main,0,1,8,Graphic designer,True,b_BD,b_AD,False,Sure same,0,422.2,3475.0,8.153349757998892,2022-06-04 18:33:12
26,Main,0,1,9,Graphic designer,True,j_AD,j_AB,True,Sure same,1,422.2,4997.0,8.516593011344206,2022-06-04 18:33:12
27,Main,0,1,10,Graphic designer,True,q_AA,q_AA,True,Sure same,1,422.2,3716.0,8.22040309993373,2022-06-04 18:33:12
28,Main,0,1,11,Graphic designer,True,p_AD,p_AD,True,Sure different,0,422.2,3549.0,8.174421152646497,2022-06-04 18:33:12
29,Main,0,1,12,Graphic designer,True,p_DD,p_AA,False,Sure same,0,422.2,4554.0,8.423761246623686,2022-06-04 18:33:12
30,Main,0,1,13,Graphic designer,True,j_AD,j_AD,True,Sure same,1,422.2,3783.0,8.23827262463303,2022-06-04 18:33:12
31,Main,0,1,14,Graphic designer,True,e_AA,e_DD,False,Sure different,1,422.2,3751.0,8.229777750081887,2022-06-04 18:33:12
32,Main,0,1,15,Graphic designer,True,r_AB,r_AD,True,Sure different,0,422.2,4854.0,8.487558386286548,2022-06-04 18:33:12
33,Main,0,1,16,Graphic designer,True,z_AA,z_AA,True,Sure same,1,422.2,3779.0,8.237214703349489,2022-06-04 18:33:12
34,Main,0,1,17,Graphic designer,True,j_AD,j_BD,False,Sure different,1,422.2,3952.0,8.281977058867758,2022-06-04 18:33:12
35,Main,0,1,18,Graphic designer,True,r_AA,r_AA,True,Sure different,0,422.2,4711.0,8.45765547870004,2022-06-04 18:33:12
36,Main,0,1,19,Graphic designer,True,r_AD,r_AD,True,Sure same,1,422.2,3772.0,8.235360643753348,2022-06-04 18:33:12
37,Main,0,1,20,Graphic designer,True,p_BD,p_AD,False,Sure different,1,422.2,4585.0,8.430545384690566,2022-06-04 18:33:12
38,Main,0,1,21,Graphic designer,True,b_DD,b_AA,False,Sure different,1,422.2,3397.0,8.130647968160584,2022-06-04 18:33:12
39,Main,0,1,22,Graphic designer,True,t_AA,t_AA,True,Sure same,1,422.2,4719.0,8.459352191726387,2022-06-04 18:33:12
40,Main,0,1,23,Graphic designer,True,a_AD,a_BD,False,Sure different,1,422.2,4129.0,8.32579052588609,2022-06-04 18:33:12
41,Main,0,1,24,Graphic designer,True,r_AA,r_DD,False,Sure different,1,422.2,4342.0,8.376090350438238,2022-06-04 18:33:12
42,Main,0,1,25,Graphic designer,True,t_DD,t_AA,False,Sure different,1,422.2,3361.0,8.119993827725105,2022-06-04 18:33:12
43,Main,0,1,26,Graphic designer,True,a_AA,a_AA,True,Sure same,1,422.2,3691.0,8.213652703029998,2022-06-04 18:33:12
44,Main,0,1,27,Graphic designer,True,q_AD,q_BC,False,Sure different,1,422.2,4817.0,8.479906606630221,2022-06-04 18:33:12
45,Main,0,1,28,Graphic designer,True,z_AD,z_BD,False,Sure same,0,422.2,5355.0,8.585785982881848,2022-06-04 18:33:12
46,Main,0,1,29,Graphic designer,True,e_BC,e_AD,False,Sure same,0,422.2,5678.0,8.644354337032917,2022-06-04 18:33:12
47,Main,0,1,30,Graphic designer,True,b_AB,b_AD,True,Sure same,1,422.2,3715.0,8.220133957151859,2022-06-04 18:33:12
48,Main,0,1,31,Graphic designer,True,h_AD,h_AD,True,Sure different,0,422.2,4214.0,8.346167594364134,2022-06-04 18:33:12
49,Main,0,1,32,Graphic designer,True,n_AD,n_BC,False,Sure different,1,422.2,4140.0,8.32845106681936,2022-06-04 18:33:12
50,Main,0,1,33,Graphic designer,True,h_BD,h_AD,False,Sure different,1,422.2,4328.0,8.372860820526318,2022-06-04 18:33:12
51,Main,0,1,34,Graphic designer,True,c_AA,c_DD,False,Sure different,1,422.2,4034.0,8.302513718514158,2022-06-04 18:33:12
52,Main,0,1,35,Graphic designer,True,c_AD,c_BC,False,Sure same,0,422.2,6054.0,8.708474489581665,2022-06-04 18:33:12
53,Main,0,1,36,Graphic designer,True,q_AA,q_DD,False,Sure different,1,422.2,4545.0,8.421783006611578,2022-06-04 18:33:12
54,Main,0,1,37,Graphic designer,True,h_AA,h_DD,False,Sure different,1,422.2,3477.0,8.153925132007862,2022-06-04 18:33:12
55,Main,0,1,38,Graphic designer,True,h_BC,h_AD,False,Sure different,1,422.2,3362.0,8.120291313968561,2022-06-04 18:33:12
56,Main,0,1,39,Graphic designer,True,q_AD,q_AD,True,Sure different,0,422.2,5466.0,8.606302366488013,2022-06-04 18:33:12
57,Main,0,1,40,Graphic designer,True,z_DD,z_AA,False,Sure different,1,422.2,3502.0,8.161089512845797,2022-06-04 18:33:12
58,Main,0,1,41,Graphic designer,True,c_AB,c_AD,True,Sure different,0,422.2,4149.0,8.330622620332868,2022-06-04 18:33:12
59,Main,0,1,42,Graphic designer,True,a_AD,a_AD,True,Sure same,1,422.2,4438.0,8.39795910349254,2022-06-04 18:33:12
60,Main,0,1,43,Graphic designer,True,j_AA,j_AA,True,Sure same,1,422.2,3846.0,8.254788926148725,2022-06-04 18:33:12
61,Main,0,1,44,Graphic designer,True,n_AD,n_AB,True,Sure different,0,422.2,4554.0,8.423761246623686,2022-06-04 18:33:12
62,Main,0,1,45,Graphic designer,True,q_AD,q_BD,False,Sure same,0,422.2,4313.0,8.369388996647842,2022-06-04 18:33:12
63,Main,0,1,46,Graphic designer,True,e_AD,e_BD,False,Sure same,0,422.2,3551.0,8.174984532943087,2022-06-04 18:33:12
64,Main,0,1,47,Graphic designer,True,a_AD,a_AB,True,Sure same,1,422.2,3478.0,8.154212694914229,2022-06-04 18:33:12
65,Main,0,1,48,Graphic designer,True,c_AA,c_AA,True,Sure different,0,422.2,4082.0,8.31434234336979,2022-06-04 18:33:12
66,Main,0,1,49,Graphic designer,True,h_AA,h_AA,True,Sure same,1,422.2,4186.0,8.339500903005945,2022-06-04 18:33:12
67,Main,0,1,50,Graphic designer,True,a_BC,a_AD,False,Sure same,0,422.2,3486.0,8.156510226079966,2022-06-04 18:33:12
68,Main,0,1,51,Graphic designer,True,j_AA,j_DD,False,Sure different,1,422.2,3816.0,8.246958032568177,2022-06-04 18:33:12
69,Main,0,1,52,Graphic designer,True,e_AB,e_AD,True,Sure same,1,422.2,3460.0,8.14902386805177,2022-06-04 18:33:12
70,Main,0,1,53,Graphic designer,True,n_AD,n_BD,False,Sure same,0,422.2,4061.0,8.309184527686298,2022-06-04 18:33:12
71,Main,0,1,54,Graphic designer,True,n_AA,n_AA,True,Sure same,1,422.2,3651.0,8.202756381655638,2022-06-04 18:33:12
72,Main,0,1,55,Graphic designer,True,p_AA,p_AA,True,Sure same,1,422.2,3582.0,8.183676582620658,2022-06-04 18:33:12
73,Main,0,1,56,Graphic designer,True,b_AD,b_AD,True,Sure same,1,422.2,3580.0,8.183118079394745,2022-06-04 18:33:12
74,Main,0,1,57,Graphic designer,True,z_AD,z_AD,True,Sure same,1,422.2,3699.0,8.215817791832453,2022-06-04 18:33:12
75,Main,0,1,58,Graphic designer,True,b_AA,b_AA,True,Sure same,1,422.2,3575.0,8.181720455128108,2022-06-04 18:33:12
76,Main,0,1,59,Graphic designer,True,t_AD,t_AD,True,Sure same,1,422.2,3720.0,8.221478947267192,2022-06-04 18:33:12
77,Main,0,1,60,Graphic designer,True,n_AD,n_AD,True,Sure different,0,422.2,3753.0,8.23031079913502,2022-06-04 18:33:12
78,Main,0,1,61,Graphic designer,True,n_AA,n_DD,False,Sure different,1,422.2,6430.0,8.768729817231666,2022-06-04 18:33:12
79,Main,0,1,62,Graphic designer,True,t_AB,t_AD,True,Sure same,1,422.2,3876.0,8.262558973010657,2022-06-04 18:33:12
80,Main,0,1,63,Graphic designer,True,z_AD,z_BC,False,Sure same,0,422.2,4322.0,8.371473537066832,2022-06-04 18:33:12
81,Main,0,1,64,Graphic designer,True,q_AD,q_AB,True,Sure same,1,422.2,3858.0,8.257904193465674,2022-06-04 18:33:12
82,Main,0,1,65,Graphic designer,True,e_AA,e_AA,True,Sure same,1,422.2,4312.0,8.369157112588834,2022-06-04 18:33:12
83,Main,0,1,66,Graphic designer,True,r_AD,r_BD,False,Sure different,1,422.2,3762.0,8.232706009860976,2022-06-04 18:33:12
84,Main,0,1,67,Graphic designer,True,t_AD,t_BC,False,Sure different,1,422.2,4320.0,8.371010681238156,2022-06-04 18:33:12
85,Main,0,1,68,Graphic designer,True,t_BD,t_AD,False,Sure different,1,422.2,5444.0,8.602269363771356,2022-06-04 18:33:12
86,Main,0,1,69,Graphic designer,True,h_AB,h_AD,True,Sure different,0,422.2,3874.0,8.262042843966942,2022-06-04 18:33:12
87,Main,0,1,70,Graphic designer,True,b_AD,b_BC,False,Sure same,0,422.2,3524.0,8.16735198705607,2022-06-04 18:33:12
88,Main,0,1,71,Graphic designer,True,p_AD,p_BC,False,Sure same,0,422.2,3683.0,8.211482916445066,2022-06-04 18:33:12
89,Main,0,1,72,Graphic designer,True,p_AB,p_AD,True,Sure same,1,422.2,3442.0,8.143807976771484,2022-06-04 18:33:12
90,Main,0,0,19,Graphic designer,True,u_AD,u_BD,False,Sure different,1,725.0,5149.0,8.546557800046141,2022-06-04 18:33:12
91,Main,0,0,20,Graphic designer,True,i_AD,i_AD,True,Sure same,1,800.0,4310.0,8.368693183097793,2022-06-04 18:33:12
92,Main,1,0,1,Other designer,True,d_AD,d_BC,False,Probably same,0,800.0,8675.0,9.06820060481506,2022-06-04 18:12:59
93,Main,1,0,2,Other designer,True,u_DD,u_AA,False,Sure different,1,800.0,6072.0,8.711443319075466,2022-06-04 18:12:59
94,Main,1,0,3,Other designer,True,d_DD,d_AA,False,Sure different,1,800.0,4046.0,8.305484017727691,2022-06-04 18:12:59
95,Main,1,0,4,Other designer,True,d_AA,d_AA,True,Sure same,1,725.0,4322.0,8.371473537066832,2022-06-04 18:12:59
96,Main,1,0,5,Other designer,True,i_DD,i_AA,False,Sure different,1,650.0,3627.0,8.196161139282902,2022-06-04 18:12:59
97,Main,1,0,6,Other designer,True,d_AD,d_BC,False,Sure different,1,575.0,4154.0,8.331827004436057,2022-06-04 18:12:59
98,Main,1,0,7,Other designer,True,i_BD,i_AD,False,Sure different,1,500.0,3919.0,8.273591798199632,2022-06-04 18:12:59
99,Main,1,0,8,Other designer,True,d_BD,d_AD,False,Sure different,1,425.0,3033.0,8.017307507688582,2022-06-04 18:12:59
100,Main,1,0,9,Other designer,True,u_AB,u_AD,True,Sure same,1,350.0,3494.0,8.158802490694002,2022-06-04 18:12:59
101,Main,1,0,10,Other designer,True,d_AD,d_AB,True,Sure different,0,275.0,2872.0,7.962763930168115,2022-06-04 18:12:59
102,Main,1,0,11,Other designer,True,u_AD,u_BC,False,Sure different,1,200.0,3221.0,8.0774471493312,2022-06-04 18:12:59
103,Main,1,0,12,Other designer,True,u_AA,u_AA,True,Sure same,1,200.0,3478.0,8.154212694914229,2022-06-04 18:12:59
104,Main,1,0,13,Other designer,True,i_AD,i_BC,False,Sure different,1,275.0,3041.0,8.019941687677365,2022-06-04 18:12:59
105,Main,1,0,14,Other designer,True,i_AD,i_AB,True,Sure same,1,350.0,3768.0,8.234299635696253,2022-06-04 18:12:59
106,Main,1,0,15,Other designer,True,u_AD,u_AD,True,Sure same,1,425.0,3391.0,8.128880142125638,2022-06-04 18:12:59
107,Main,1,0,16,Other designer,True,u_AA,u_DD,False,Sure different,1,500.0,3127.0,8.047829357457841,2022-06-04 18:12:59
108,Main,1,0,17,Other designer,True,d_AD,d_AD,True,Probably same,1,575.0,4353.0,8.378620541552298,2022-06-04 18:12:59
109,Main,1,0,18,Other designer,True,i_AA,i_AA,True,Sure same,1,650.0,3723.0,8.222285073872717,2022-06-04 18:12:59
110,Main,1,1,1,Other designer,True,r_AB,r_AD,True,Sure same,1,188.9,6466.0,8.774312958285378,2022-06-04 18:12:59
111,Main,1,1,2,Other designer,True,z_AD,z_BC,False,Probably same,0,188.9,5603.0,8.631057447565285,2022-06-04 18:12:59
112,Main,1,1,3,Other designer,True,c_AD,c_BD,False,Sure same,0,188.9,3276.0,8.09437844497296,2022-06-04 18:12:59
113,Main,1,1,4,Other designer,True,q_AD,q_AB,True,Sure different,0,188.9,3304.0,8.102889134640868,2022-06-04 18:12:59
114,Main,1,1,5,Other designer,True,c_AB,c_AD,True,Sure different,0,188.9,3029.0,8.015987811027237,2022-06-04 18:12:59
115,Main,1,1,6,Other designer,True,z_AD,z_BD,False,Sure different,1,188.9,2857.0,7.957527402230773,2022-06-04 18:12:59
116,Main,1,1,7,Other designer,True,b_AA,b_DD,False,Sure different,1,188.9,2926.0,7.98139158158007,2022-06-04 18:12:59
117,Main,1,1,8,Other designer,True,a_AD,a_AB,True,Sure same,1,188.9,3109.0,8.042056410058754,2022-06-04 18:12:59
118,Main,1,1,9,Other designer,True,n_AB,n_AD,True,Sure same,1,188.9,2956.0,7.991592282068092,2022-06-04 18:12:59
119,Main,1,1,10,Other designer,True,z_AA,z_DD,False,Sure different,1,188.9,2820.0,7.944492163932159,2022-06-04 18:12:59
120,Main,1,1,11,Other designer,True,q_AA,q_DD,False,Sure different,1,188.9,2825.0,7.946263643580541,2022-06-04 18:12:59
121,Main,1,1,12,Other designer,True,a_BD,a_AD,False,Sure same,0,188.9,3108.0,8.041734711487537,2022-06-04 18:12:59
122,Main,1,1,13,Other designer,True,b_AA,b_AA,True,Sure same,1,188.9,2740.0,7.9157131993821155,2022-06-04 18:12:59
123,Main,1,1,14,Other designer,True,r_AD,r_BD,False,Sure same,0,188.9,3155.0,8.056743774975313,2022-06-04 18:12:59
124,Main,1,1,15,Other designer,True,e_AD,e_AB,True,Sure different,0,188.9,2761.0,7.923348211930154,2022-06-04 18:12:59
125,Main,1,1,16,Other designer,True,q_AD,q_AD,True,Sure same,1,188.9,3526.0,8.167919362957816,2022-06-04 18:12:59
126,Main,1,1,17,Other designer,True,z_AA,z_AA,True,Sure same,1,188.9,2805.0,7.9391588179567965,2022-06-04 18:12:59
127,Main,1,1,18,Other designer,True,p_AD,p_AD,True,Sure same,1,188.9,2622.0,7.871692664323645,2022-06-04 18:12:59
128,Main,1,1,19,Other designer,True,a_AA,a_DD,False,Sure different,1,188.9,2644.0,7.880048200971577,2022-06-04 18:12:59
129,Main,1,1,20,Other designer,True,b_AD,b_AB,True,Sure same,1,188.9,2744.0,7.917171988845776,2022-06-04 18:12:59
130,Main,1,1,21,Other designer,True,p_AD,p_BD,False,Sure different,1,188.9,3413.0,8.135346948906706,2022-06-04 18:12:59
131,Main,1,1,22,Other designer,True,h_AA,h_AA,True,Sure same,1,188.9,2857.0,7.957527402230773,2022-06-04 18:12:59
132,Main,1,1,23,Other designer,True,n_AA,n_DD,False,Sure different,1,188.9,2702.0,7.9017475185201445,2022-06-04 18:12:59
133,Main,1,1,24,Other designer,True,t_AD,t_AD,True,Sure same,1,188.9,2955.0,7.991253929840199,2022-06-04 18:12:59
134,Main,1,1,25,Other designer,True,j_AD,j_BD,False,Sure different,1,188.9,2788.0,7.933079771880415,2022-06-04 18:12:59
135,Main,1,1,26,Other designer,True,e_BD,e_AD,False,Sure different,1,188.9,2955.0,7.991253929840199,2022-06-04 18:12:59
136,Main,1,1,27,Other designer,True,q_AA,q_AA,True,Sure different,0,188.9,3104.0,8.04044688130311,2022-06-04 18:12:59
137,Main,1,1,28,Other designer,True,n_AA,n_AA,True,Sure same,1,188.9,3072.0,8.030084094267563,2022-06-04 18:12:59
138,Main,1,1,29,Other designer,True,h_AA,h_DD,False,Sure different,1,188.9,2682.0,7.894318063841624,2022-06-04 18:12:59
139,Main,1,1,30,Other designer,True,p_AD,p_AB,True,Sure different,0,188.9,2897.0,7.9714309977693505,2022-06-04 18:12:59
140,Main,1,1,31,Other designer,True,c_AA,c_AA,True,Sure different,0,188.9,2747.0,7.918264686095274,2022-06-04 18:12:59
141,Main,1,1,32,Other designer,True,z_AB,z_AD,True,Probably different,0,188.9,4397.0,8.388677769180811,2022-06-04 18:12:59
142,Main,1,1,33,Other designer,True,j_BC,j_AD,False,Sure different,1,188.9,2752.0,7.920083199053234,2022-06-04 18:12:59
143,Main,1,1,34,Other designer,True,j_AA,j_AA,True,Sure same,1,188.9,2915.0,7.977625098784593,2022-06-04 18:12:59
144,Main,1,1,35,Other designer,True,e_AD,e_AD,True,Sure different,0,188.9,2704.0,7.902487437162855,2022-06-04 18:12:59
145,Main,1,1,36,Other designer,True,h_AD,h_AB,True,Probably different,0,188.9,3480.0,8.15478757276852,2022-06-04 18:12:59
146,Main,1,1,37,Other designer,True,b_AD,b_AD,True,Sure same,1,188.9,3287.0,8.097730573664219,2022-06-04 18:12:59
147,Main,1,1,38,Other designer,True,r_AD,r_BC,False,Sure different,1,188.9,4740.0,8.463792414689122,2022-06-04 18:12:59
148,Main,1,1,39,Other designer,True,t_BC,t_AD,False,Sure same,0,188.9,2789.0,7.933438387627489,2022-06-04 18:12:59
149,Main,1,1,40,Other designer,True,h_AD,h_AD,True,Sure same,1,188.9,2721.0,7.908754738783246,2022-06-04 18:12:59
150,Main,1,1,41,Other designer,True,n_AD,n_BC,False,Sure different,1,188.9,2851.0,7.955425088912672,2022-06-04 18:12:59
151,Main,1,1,42,Other designer,True,q_BC,q_AD,False,Probably different,1,188.9,3558.0,8.17695386822578,2022-06-04 18:12:59
152,Main,1,1,43,Other designer,True,p_BC,p_AD,False,Sure different,1,188.9,3252.0,8.087025470667701,2022-06-04 18:12:59
153,Main,1,1,44,Other designer,True,p_AA,p_AA,True,Sure same,1,188.9,2682.0,7.894318063841624,2022-06-04 18:12:59
154,Main,1,1,45,Other designer,True,e_AD,e_BC,False,Sure different,1,188.9,3011.0,8.010027528481734,2022-06-04 18:12:59
155,Main,1,1,46,Other designer,True,t_AA,t_AA,True,Sure same,1,188.9,3509.0,8.163086375583216,2022-06-04 18:12:59
156,Main,1,1,47,Other designer,True,h_BD,h_AD,False,Sure different,1,188.9,2667.0,7.888709524182015,2022-06-04 18:12:59
157,Main,1,1,48,Other designer,True,b_BD,b_AD,False,Sure different,1,188.9,2687.0,7.8961806086154915,2022-06-04 18:12:59
158,Main,1,1,49,Other designer,True,z_AD,z_AD,True,Sure same,1,188.9,2743.0,7.916807490937603,2022-06-04 18:12:59
159,Main,1,1,50,Other designer,True,t_AD,t_BD,False,Probably different,1,188.9,4344.0,8.37655086161377,2022-06-04 18:12:59
160,Main,1,1,51,Other designer,True,j_AD,j_AD,True,Sure same,1,188.9,3071.0,8.029758520440822,2022-06-04 18:12:59
161,Main,1,1,52,Other designer,True,p_DD,p_AA,False,Sure different,1,188.9,2622.0,7.871692664323645,2022-06-04 18:12:59
162,Main,1,1,53,Other designer,True,j_AD,j_AB,True,Sure same,1,188.9,3158.0,8.057694194815587,2022-06-04 18:12:59
163,Main,1,1,54,Other designer,True,r_DD,r_AA,False,Sure different,1,188.9,2703.0,7.902117546276448,2022-06-04 18:12:59
164,Main,1,1,55,Other designer,True,a_AD,a_BC,False,Sure different,1,188.9,3351.0,8.11701408773731,2022-06-04 18:12:59
165,Main,1,1,56,Other designer,True,t_AB,t_AD,True,Probably different,0,188.9,3309.0,8.104401307921613,2022-06-04 18:12:59
166,Main,1,1,57,Other designer,True,r_AA,r_AA,True,Sure same,1,188.9,3078.0,8.032035314398824,2022-06-04 18:12:59
167,Main,1,1,58,Other designer,True,e_AA,e_AA,True,Sure same,1,188.9,3183.0,8.065579427282092,2022-06-04 18:12:59
168,Main,1,1,59,Other designer,True,a_AA,a_AA,True,Sure same,1,188.9,2824.0,7.945909598613133,2022-06-04 18:12:59
169,Main,1,1,60,Other designer,True,c_BC,c_AD,False,Sure different,1,188.9,2744.0,7.917171988845776,2022-06-04 18:12:59
170,Main,1,1,61,Other designer,True,t_DD,t_AA,False,Sure different,1,188.9,2649.0,7.88193748927207,2022-06-04 18:12:59
171,Main,1,1,62,Other designer,True,n_BD,n_AD,False,Sure different,1,188.9,4379.0,8.384575666801398,2022-06-04 18:12:59
172,Main,1,1,63,Other designer,True,b_BC,b_AD,False,Sure different,1,188.9,2641.0,7.878912912297133,2022-06-04 18:12:59
173,Main,1,1,64,Other designer,True,c_AD,c_AD,True,Probably different,0,188.9,3716.0,8.22040309993373,2022-06-04 18:12:59
174,Main,1,1,65,Other designer,True,r_AD,r_AD,True,Sure different,0,188.9,2892.0,7.969703583278656,2022-06-04 18:12:59
175,Main,1,1,66,Other designer,True,n_AD,n_AD,True,Sure same,1,188.9,3060.0,8.026170194946426,2022-06-04 18:12:59
176,Main,1,1,67,Other designer,True,e_AA,e_DD,False,Sure different,1,188.9,2756.0,7.9215356321335495,2022-06-04 18:12:59
177,Main,1,1,68,Other designer,True,j_AA,j_DD,False,Sure different,1,188.9,2776.0,7.9287663216266955,2022-06-04 18:12:59
178,Main,1,1,69,Other designer,True,a_AD,a_AD,True,Sure same,1,188.9,2712.0,7.905441649060286,2022-06-04 18:12:59
179,Main,1,1,70,Other designer,True,q_AD,q_BD,False,Sure different,1,188.9,2825.0,7.946263643580541,2022-06-04 18:12:59
180,Main,1,1,71,Other designer,True,c_AA,c_DD,False,Sure different,1,188.9,2567.0,7.8504931808711405,2022-06-04 18:12:59
181,Main,1,1,72,Other designer,True,h_AD,h_BC,False,Sure different,1,188.9,2642.0,7.879291485082271,2022-06-04 18:12:59
182,Main,1,0,19,Other designer,True,u_BD,u_AD,False,Sure different,1,725.0,3651.0,8.202756381655638,2022-06-04 18:12:59
183,Main,1,0,20,Other designer,True,i_AD,i_AD,True,Sure same,1,800.0,7963.0,8.982561092257445,2022-06-04 18:12:59
184,Main,2,0,1,Graphic designer,True,d_AD,d_BC,False,Sure different,1,800.0,9516.0,9.160729871422848,2022-06-04 18:11:57
185,Main,2,0,2,Graphic designer,True,u_DD,u_AA,False,Sure different,1,800.0,4032.0,8.302017809751204,2022-06-04 18:11:57
186,Main,2,0,3,Graphic designer,True,d_AA,d_DD,False,Sure different,1,800.0,3672.0,8.20849175174038,2022-06-04 18:11:57
187,Main,2,0,4,Graphic designer,True,d_AA,d_AA,True,Sure same,1,725.0,4059.0,8.308691916838898,2022-06-04 18:11:57
188,Main,2,0,5,Graphic designer,True,i_DD,i_AA,False,Sure different,1,650.0,3307.0,8.103796712981794,2022-06-04 18:11:57
189,Main,2,0,6,Graphic designer,True,d_AD,d_BC,False,Probably same,0,575.0,6713.0,8.811801223938751,2022-06-04 18:11:57
190,Main,2,0,7,Graphic designer,True,i_AD,i_BD,False,Sure different,1,500.0,3502.0,8.161089512845797,2022-06-04 18:11:57
191,Main,2,0,8,Graphic designer,True,d_AD,d_BD,False,Sure same,0,425.0,3595.0,8.187299270155147,2022-06-04 18:11:57
192,Main,2,0,9,Graphic designer,True,u_AB,u_AD,True,Sure different,0,350.0,4220.0,8.347590407030058,2022-06-04 18:11:57
193,Main,2,0,10,Graphic designer,True,d_AB,d_AD,True,Sure same,1,275.0,3598.0,8.188133414510478,2022-06-04 18:11:57
194,Main,2,0,11,Graphic designer,True,u_AD,u_BC,False,Sure different,1,200.0,3047.0,8.021912778985708,2022-06-04 18:11:57
195,Main,2,0,12,Graphic designer,True,u_AA,u_AA,True,Sure same,1,200.0,2749.0,7.918992488165245,2022-06-04 18:11:57
196,Main,2,0,13,Graphic designer,True,i_AD,i_BC,False,Sure different,1,275.0,3110.0,8.04237800517328,2022-06-04 18:11:57
197,Main,2,0,14,Graphic designer,True,i_AD,i_AB,True,Sure same,1,350.0,3528.0,8.168486417126681,2022-06-04 18:11:57
198,Main,2,0,15,Graphic designer,True,u_AD,u_AD,True,Sure same,1,425.0,3559.0,8.177234885510194,2022-06-04 18:11:57
199,Main,2,0,16,Graphic designer,True,u_DD,u_AA,False,Sure different,1,500.0,3161.0,8.058643712215618,2022-06-04 18:11:57
200,Main,2,0,17,Graphic designer,True,d_AD,d_AD,True,Sure same,1,575.0,3958.0,8.28349412616251,2022-06-04 18:11:57
201,Main,2,0,18,Graphic designer,True,i_AA,i_AA,True,Sure same,1,650.0,3822.0,8.248529124800218,2022-06-04 18:11:57
202,Main,2,1,1,Graphic designer,True,a_DD,a_AA,False,Sure different,1,266.7,5159.0,8.54849804124465,2022-06-04 18:11:57
